"time","POACTPQM1T_kW","POACTPQM2_kW","POACTPQM3_kW","FREQPQM1_Hz","FREQPQM2_Hz","VABPQM1T_volt","VBCPQM1T_volt","VCAPQM1T_volt","VABPQM2_volt","VBCPQM2_volt","VCAPQM2_volt","VABPQM3_volt","VBCPQM3_volt","VCAPQM3_volt","AMPAPQM1T_amp","AMPBPQM1T_amp","AMPCPQM1T_amp","AMPAPQM2_amp","AMPBPQM2_amp","AMPCPQM2_amp","AMPAPQM3_amp","AMPBPQM3_amp","AMPCPQM3_amp","PORETPQM1T_kvar","PORETPQM2_kvar","PORETPQM3_kvar","FPTPQM1T","FPTPQM2","FPTPQM3","DESVMPM1_%","DESAMPM1_%","DESVMPM2_%","DESAMPM2_%","DESVMPM3_%","DESAMPM3_%","THDVTPQM1T","THDITPQM1T","THDI11PQM1","THDI3PQM1","THDI5PQM1","THDI7PQM1","THDI9PQM1","THDITPQM1","THDV11PQM1","THDV3PQM1","THDV5PQM1","THDV7PQM1","THDV9PQM1","THDVTPQM1","TEMPTUBXIN_degF","PDP_PSIG","PIP_PSIG","TPMOTOR_degF","HORAS_ON","HORAS_OFF","HORAS_TOT","POT_HID","VOLUMEN_LIQUIDO","AGUA","CRUDO","BSW"
2023-01-04 15:15:00,468.9,449.3,426.9,60,56.9,483.85,483.6,482.7,414.8,414.3,NA,2723,2698,NA,617.5,634.4,616.1,759.7,837.2,806.2,112.2,122.9,NA,99.2,358.9,350.1,NA,78.1,77.2,0.19709729439169,1.88436830835118,NA,5.16000166451667,NA,NA,16.7,42.65,3.6,0.8,37.8,10.8,4.3,40.4,NA,NA,NA,NA,NA,9.4,NA,2454.8,998.2,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-01-04 15:18:00,468.5,449.5,426.3,60,57,485.15,484.95,484.15,415,414.5,415.2,2724,NA,2688,615.9,632.8,615.4,759.8,837.4,805.7,NA,NA,NA,92.4,359,351,NA,NA,77.1,0.166746069556943,1.84003004130679,NA,5.13962295559532,NA,NA,23.2,42.8,3.3,1.7,38.2,11.8,4.7,40.8,NA,NA,NA,NA,NA,22.6,200.68,2455.7,998.8,253,NA,NA,NA,245.673865537286,NA,NA,NA,NA
2023-01-04 15:21:00,469.1,448.7,426.2,60,NA,484.65,484.1,483.35,414.8,414.3,415,2722,2697,2687,616.6,633.3,615.9,760,837.6,805.9,NA,123,NA,91.9,359.9,351.1,89.8,77.9,NA,NA,1.82763425876298,NA,5.13833992094861,NA,NA,9.05,42.55,3.6,0.8,37.9,10.8,4.3,40.1,NA,NA,NA,NA,NA,9.5,200.68,2455.7,NA,253,NA,NA,NA,244.858541831755,NA,NA,NA,NA
2023-01-04 15:24:00,468.3,449.4,426.9,60,NA,484.4,NA,483.2,414.6,414.1,414.8,NA,NA,NA,616.5,633.3,615.9,760.2,837.3,805.8,112.3,NA,NA,93.9,358.7,350.2,89.7,78.1,77.2,NA,1.83309213699951,0.194986072423399,5.10547996504806,NA,NA,23.15,42.7,3.3,1.7,38.1,11.7,4.6,40.9,NA,NA,NA,NA,NA,22.5,200.7,2455.4,998.7,253.7,NA,NA,NA,244.964381702639,NA,NA,NA,NA
2023-01-04 15:27:00,468.2,448.3,428,60,56.9,484.2,NA,483.05,414.8,414.3,415,NA,NA,2686,NA,633.8,616.5,759.9,837,NA,NA,NA,NA,97.8,360,348.8,NA,77.9,77.4,NA,NA,NA,NA,NA,NA,16.95,42.7,3.5,0.7,37.8,10.7,4.2,40.2,NA,NA,NA,NA,NA,9.6,200.71,2455.8,998.6,253.3,NA,NA,NA,245.135980504219,NA,NA,NA,NA
2023-01-04 15:30:00,468.8,449.8,426.8,60,NA,483.7,483.45,482.55,414.7,414.2,414.9,2723,NA,2687,617.6,634.4,617,759.5,837.5,806,NA,NA,NA,93,358.3,350.5,89.85,78.2,77.2,0.173248103231979,1.8298555377207,NA,5.18102372034956,NA,NA,22.85,42.55,2.7,1.6,36.9,11,4,40.8,NA,NA,NA,NA,NA,22.2,200.67,2455.8,998.6,253.3,NA,NA,NA,245.102609100357,NA,NA,NA,NA
2023-01-04 15:33:00,468.7,448,427.8,60,57,484.5,484.05,483.35,414.6,414.1,414.8,2722,2696,2686,616.3,633.7,NA,760.3,837.6,806.1,NA,NA,118.8,101.6,360.6,349.1,NA,77.8,77.4,0.220697882493313,NA,NA,5.12063227953412,NA,NA,9.15,42.45,3.6,0.7,37.7,10.8,4.3,40.1,NA,NA,NA,NA,NA,9.6,200.72,2456.2,998.5,252.9,NA,NA,NA,244.248676599224,NA,NA,NA,NA
2023-01-04 15:36:00,468.6,449.6,426.6,60,56.9,483.65,483.25,482.45,414.8,414.3,415,NA,2697,NA,617,635.1,616.8,759.9,837.4,806,NA,NA,118.7,96.4,358.5,350.5,NA,78.1,77.2,0.221093516582016,1.94766975226071,0.194904635945996,5.14292847334915,NA,NA,22.85,42.75,3.1,1.7,38.1,11.7,4.6,41,NA,NA,NA,NA,NA,22.2,200.72,2455.8,998.4,255.1,NA,NA,NA,244.273236689454,NA,NA,NA,NA
2023-01-04 15:39:00,NA,450.3,427.5,60,57,484.8,484.15,483.45,414.5,414.1,414.8,2721,2695,2685,616.4,634.3,615.5,759.7,837.6,806.2,NA,123.1,NA,100.1,357.5,349.1,89.6,78.2,77.3,0.274282988492034,1.96656306933877,0.181108943995544,5.17578531308507,NA,NA,9.05,42.5,3.5,0.7,38,10.9,4.3,40.2,NA,NA,NA,NA,NA,9.5,200.73,2455.5,998.3,253,NA,NA,NA,244.49476670513,NA,NA,NA,NA
2023-01-04 15:42:00,468.9,449.7,427.1,60,NA,483.45,483.15,482.3,414.8,414.3,415,2722,2697,2687,618.6,635.8,616.7,760,837.5,806.3,NA,123,NA,95.7,358.5,349.8,89.75,78.1,77.2,0.191273161984448,1.94003527336859,0.167084377610696,5.15017888343457,NA,NA,22.95,42.6,3,1.6,NA,11.6,4.5,40.8,NA,NA,NA,NA,NA,22.4,200.67,2456,998.3,253.3,NA,NA,NA,244.404243682392,NA,NA,NA,NA
2023-01-04 15:45:00,468,448.5,426,60,56.9,483.8,483.45,482.65,NA,NA,NA,NA,2698,NA,618.7,635.1,616.9,759.9,NA,805.7,112.2,NA,118.8,99.8,360,351.5,NA,77.9,77,0.197132616487459,1.84957502539156,NA,NA,NA,NA,9.1,42.7,NA,0.8,37.4,10.5,3.9,40.4,NA,NA,NA,NA,NA,9.5,200.67,2456,998.3,253.3,NA,NA,NA,245.111797384393,NA,NA,NA,NA
2023-01-04 15:48:00,468.8,449,427,60,56.9,483.65,483.35,482.55,414.7,414.3,414.9,2722,2697,2687,619,636,617,759.6,837.4,806.1,112.3,NA,118.7,100.6,359.2,349.9,89.65,78,77.6,0.203130601027601,1.92307692307692,0.181033282272666,NA,1.47435897435897,NA,23.3,43.3,3.2,1.8,38.9,10.2,4.8,41.2,NA,NA,NA,NA,NA,22.6,200.66,2456.5,998.3,253.6,NA,NA,NA,244.953078995857,NA,NA,NA,NA
2023-01-04 15:51:00,469.1,449.1,426.3,60,57,483.35,483.15,482.35,414.8,413.8,415,2723,2694,2684,618.7,635.9,617.8,759.7,837.3,805.9,112.3,NA,NA,95.2,359.3,350.1,89.8,77.9,77.2,0.173341303048421,1.88528092287972,0.195149149707277,5.15210786965749,NA,NA,16.6,42.65,3.4,0.8,38,10.9,4.2,40.6,NA,NA,NA,NA,NA,9.7,200.66,2455.7,998.3,253.7,NA,NA,NA,245.176381501494,NA,NA,NA,NA
2023-01-04 15:54:00,468.7,450.4,427.4,60,57,482.4,482.2,481.25,414.6,414.2,414.9,2722,2696,2686,619.9,NA,618.3,760,837.7,806.2,112.2,NA,118.8,98.9,357.5,349.5,89.8,78.2,77.3,0.197663971248881,NA,0.194986072423399,5.15412454761014,1.49636596836254,NA,23,43.15,3,1.8,38.9,10.1,4.8,41,NA,NA,NA,NA,NA,22.2,200.66,2455.7,998.3,253.7,NA,NA,NA,245.176381501494,NA,NA,NA,NA
2023-01-04 15:57:00,468.2,448.5,426.7,60,NA,482.05,481.85,480.85,414.5,414.1,414.8,NA,NA,2687,NA,637.3,618.2,NA,837.8,806.3,NA,NA,118.9,98.5,359.8,350.7,89.65,77.9,77.1,0.191823522359439,NA,NA,NA,NA,NA,9.15,42.5,3.1,1,37.7,10.9,3.9,40.4,NA,NA,NA,NA,NA,9.4,200.69,2456.8,998.2,252.3,NA,NA,NA,245.24010269603,NA,NA,NA,NA
2023-01-04 16:00:00,468.3,448.8,428.2,60,NA,483,482.7,481.8,414.7,414.2,414.9,2723,2698,NA,618.8,636.2,617.4,759.9,837.3,806.1,NA,NA,118.7,98.3,359.3,348.7,89.65,78,77.4,0.221371305492404,1.93334757530443,NA,5.14292847334914,NA,NA,23.15,43.15,3.2,1.9,38.5,12.1,4.8,41.3,NA,NA,NA,NA,NA,22.3,200.69,2455.6,998.4,252.9,1,0,1,245.19312801273,NA,NA,NA,NA
2023-01-04 16:03:00,468.6,450.2,426.8,60,NA,482.5,482.2,481.25,NA,NA,NA,2724,2697,NA,620.1,636.6,617.9,760.1,837.9,805.7,NA,NA,NA,92.1,358,350.5,NA,78.2,77.2,0.20364159080019,1.87773391656885,NA,5.13375213212962,NA,NA,9,42.7,3.6,1,38.2,11,4.3,40.6,NA,NA,NA,NA,NA,9.4,200.7,2455.5,998.7,255.3,NA,NA,NA,244.828960350842,NA,NA,NA,NA
2023-01-04 16:06:00,468.2,449.7,426.9,60,NA,483.45,483.35,482.45,414.9,414.5,415.2,2725,2699,2688,NA,635.4,616.9,759.4,837.2,806.2,112.2,NA,NA,98.6,358.7,350.8,NA,78.1,77.1,0.155381581306422,NA,0.167014613778708,5.18561678042285,1.53747597693786,NA,23.05,43.15,2.6,1.7,37.1,11.3,4,40.9,NA,NA,NA,NA,NA,22.2,200.71,2456.4,998.6,253,NA,NA,NA,244.559058768504,NA,NA,NA,NA
2023-01-04 16:09:00,468.9,450.1,427.5,60,56.9,483.15,482.65,481.9,414.8,414.3,415,2724,2698,2687,619.3,636.5,NA,759.8,837.6,805.8,112.3,NA,NA,100.3,358.2,350,NA,78.2,77.3,0.227340711935385,NA,NA,5.15146471371505,NA,NA,15.65,43.05,2.9,2.1,38.6,10,4.7,41.2,NA,NA,NA,NA,NA,22.7,200.71,2456.4,998.6,253,NA,NA,NA,244.061102732718,NA,NA,NA,NA
2023-01-04 16:12:00,468.5,450,427.4,60,57,NA,482.9,NA,414.5,414.1,414.7,2722,2696,2686,619.4,NA,616.8,NA,837.5,806.9,NA,NA,NA,93.1,358.1,349.3,89.65,NA,NA,NA,NA,0.181108943995544,NA,NA,NA,23.05,43.1,3.2,1.7,38.3,11.9,4.8,41.1,NA,NA,NA,NA,NA,22.3,200.75,2456.2,998.5,254.4,NA,NA,NA,244.107968087151,NA,NA,NA,NA
2023-01-04 16:15:00,469.2,448.2,426.7,60,56.9,482.45,482.25,481.3,414.6,NA,414.8,2723,2697,2687,NA,637.4,618.2,760.3,NA,806.4,NA,NA,NA,102.3,360.2,350.7,89.65,77.9,77.1,0.179694519317161,NA,NA,NA,NA,NA,15.7,42.95,2.9,1.8,NA,9.8,4.7,41,NA,NA,NA,NA,NA,22.5,200.75,2456,998.3,255,NA,NA,NA,245.03094532316,NA,NA,NA,NA
2023-01-04 16:18:00,468.7,449.6,426.9,60,NA,481.35,481.1,480.25,NA,NA,414.9,NA,NA,NA,621.5,638.6,618.5,760.1,837.8,806.1,NA,NA,NA,96.2,358.7,350.3,89.85,78.1,77.2,0.180082838105529,1.98019801980199,NA,5.14559068219634,NA,NA,NA,NA,3.2,1.7,38.4,11.8,4.8,NA,NA,NA,NA,NA,NA,NA,200.76,2455.6,NA,252.7,NA,NA,NA,244.25018537733,NA,NA,NA,NA
2023-01-04 16:21:00,467.8,448.1,NA,60,NA,480.4,480.1,479.35,414.7,414.2,NA,NA,NA,NA,622.3,NA,619.4,759.8,837.1,806.3,NA,NA,118.8,NA,360.3,350.4,NA,77.8,NA,0.192481203007508,NA,NA,5.15146471371505,NA,NA,15.7,42.65,3,1.9,38.6,9.8,4.6,40.8,NA,NA,NA,NA,NA,22.6,200.68,2455.7,998.7,252.3,NA,NA,NA,244.355764041215,NA,NA,NA,NA
2023-01-04 16:24:00,468.3,449.3,426,60,NA,480.6,480.6,479.7,414.5,414,414.8,2722,NA,2686,621.9,638.7,618.6,NA,837.7,805.9,NA,NA,NA,96.3,358.6,351.3,89.7,78.1,77,NA,1.96360153256706,NA,NA,NA,NA,17.4,42.6,3.7,0.9,37.8,10.8,4.2,40.1,NA,NA,NA,NA,NA,10.4,200.68,2455.7,998.7,252.3,NA,NA,NA,245.112553099624,NA,NA,NA,NA
2023-01-04 16:27:00,467.9,450,427.4,60,57,481.7,481.6,480.65,414.6,414.1,NA,NA,NA,2687,620.5,NA,617.6,759.6,837.4,806.1,NA,NA,118.7,97,357.5,349.5,NA,78.2,77.3,0.137947579919628,NA,NA,5.17248553951146,NA,NA,23,42.85,3.2,2.1,38.7,9.8,4.8,40.9,NA,NA,NA,NA,NA,22.5,200.69,2455.2,998.3,253,NA,NA,NA,245.119025738244,NA,NA,NA,NA
2023-01-04 16:30:00,NA,450.3,426.2,60,56.9,481.75,NA,480.75,NA,414.2,NA,2723,2698,2688,620.2,638,617.2,760,837.7,806.6,112.2,122.9,NA,94.8,357.6,351.3,89.75,NA,77.1,NA,2.05822757811667,NA,5.16990392213951,NA,NA,16.7,42.55,3.4,1,37.2,10.4,4,40,NA,NA,NA,NA,NA,9.6,200.69,2455.4,998.7,255,NA,NA,NA,244.293998359999,NA,NA,NA,NA
2023-01-04 16:33:00,467.7,449.3,426.7,60,57,482.4,482.55,481.45,414.7,414.3,414.9,2724,2699,2689,619.1,636.7,616.8,759.7,837.4,806.7,112.3,123,NA,99.5,359.2,351,NA,78,NA,NA,2.00256328099968,0.167084377610696,5.18761960229637,NA,NA,23.15,42.8,2.9,1.9,38.2,9.6,4.6,41,NA,NA,NA,NA,NA,22.7,200.72,NA,998.6,253.3,NA,NA,NA,244.050115155421,NA,NA,NA,NA
2023-01-04 16:36:00,468.3,451.4,425.8,60,56.9,NA,482.35,481.4,414.5,414,414.7,2722,2697,2687,NA,636.3,616.7,759.8,837.8,806,NA,NA,118.8,99.3,356.1,351.8,NA,78.5,77,NA,NA,0.181108943995544,5.16724912631053,1.47435897435897,NA,16.8,42.8,3.7,0.9,37.8,10.8,4.2,40.3,NA,NA,NA,NA,NA,9.7,200.71,2456.2,998.5,253.6,NA,NA,NA,244.088588809337,NA,NA,NA,NA
2023-01-04 16:39:00,NA,448.9,426,60,NA,481.8,481.7,480.8,414.4,NA,414.6,NA,NA,2686,NA,637.2,617.8,759.6,837.1,806.2,NA,NA,118.7,99.3,358.7,351.3,NA,78.1,NA,0.161899622234211,NA,NA,5.16459278371967,1.5174182517632,NA,23.1,42.8,3.2,2.1,38.7,9.8,4.8,40.9,NA,NA,NA,NA,NA,22.5,200.71,2456.2,998.5,253.6,NA,NA,NA,245.270779945407,NA,NA,NA,NA
2023-01-04 16:42:00,468.4,449.6,425.4,60,57,481.55,481.4,480.55,414.2,413.7,414.5,2721,2696,2685,620.8,NA,617.8,760.3,837.9,806.3,NA,NA,118.8,97.2,357.9,351.6,NA,78.2,NA,NA,NA,NA,5.14036182158454,NA,NA,16.8,42.65,3.7,0.9,37.8,10.8,4.2,40.1,NA,NA,NA,NA,NA,9.6,200.7,2456,998.8,252.3,NA,NA,NA,244.210411249756,NA,NA,NA,NA
2023-01-04 16:45:00,468.6,448.6,426.8,60,NA,480.85,480.8,479.9,414.5,414,414.7,2723,2698,2688,620.7,638.6,618.5,759.9,NA,806.2,NA,NA,NA,96.4,359.6,350.6,89.75,78,77.2,0.144196106705131,2.02364469059537,0.181108943995544,NA,1.51644596326357,NA,23.05,42.75,3.2,1.9,38.8,9.9,4.7,40.9,NA,NA,NA,NA,NA,22.4,200.7,2456.1,998.9,254.7,NA,NA,NA,245.206796781766,NA,NA,NA,NA
2023-01-04 16:48:00,468,447.5,426.7,60,56.9,480.65,NA,479.75,414.7,414.2,414.9,2725,2699,2689,621.8,638.8,619.2,759.8,837.1,806.5,112.2,NA,118.7,100,361.2,351.1,NA,77.7,77.1,NA,1.94701563996169,0.181033282272666,5.15935757676625,NA,NA,16.8,42.5,3.6,0.9,37.8,10.7,4.2,40,NA,NA,NA,NA,NA,9.6,200.62,NA,999,253.3,NA,NA,NA,244.176678493002,NA,NA,NA,NA
2023-01-04 16:51:00,NA,450.5,427.3,60,NA,481.25,481.4,480.35,414.5,414,414.7,2723,2698,2687,620.9,638,618.9,759.7,837.4,NA,112.3,123.1,NA,99.8,357.1,350.1,NA,78.3,77.2,NA,1.92778783683032,0.195067576982015,NA,NA,NA,23.1,42.8,3,2,38.8,9.9,4.7,40.8,NA,NA,NA,NA,NA,22.5,200.68,2456.2,998.8,255.1,NA,NA,NA,244.479545508502,NA,NA,NA,NA
2023-01-04 16:54:00,468.4,450.6,425.2,60,57,481.8,481.9,480.9,414.6,414.1,414.8,NA,NA,2688,620.8,637.3,NA,759.8,837.7,806,NA,123,NA,95.4,357.2,352.5,89.65,NA,76.9,0.143884892086323,NA,NA,5.16330351570626,NA,NA,16.85,42.7,3.5,0.9,37.7,10.7,4.3,40.1,NA,NA,NA,NA,NA,9.7,200.68,2456.2,998.8,255.1,NA,NA,NA,246.21516502742,NA,NA,NA,NA
2023-01-04 16:57:00,468.6,449,427,60,56.9,492.65,492.6,491.8,414.4,414,414.7,NA,NA,NA,608.8,625.2,607.1,759.5,837.5,805.7,NA,123.1,NA,97.1,358.5,350.5,89.45,78.1,77.2,0.123131046613884,1.87387974580416,NA,5.16918466724934,NA,NA,23.5,43.7,3.1,1.8,39.2,10.5,4.7,41.6,NA,NA,NA,NA,NA,22.9,NA,2456.1,998.4,253.1,NA,NA,NA,243.80056029741,NA,NA,NA,NA
2023-01-04 17:00:00,468.6,450.2,424.7,60,NA,490.7,491.15,490.15,414.7,414.2,414.9,2725,2699,2689,611.2,627.7,608.9,759.8,837.6,805.8,NA,123,118.6,98.4,357.6,353.4,NA,78.2,76.7,0.200047069898798,1.9103799112458,0.181033282272666,5.15146471371505,NA,NA,NA,43.75,3.7,0.8,38.5,11.4,4.2,41,NA,NA,NA,NA,NA,10.2,200.62,2456.1,998.5,252.9,1,0,1,243.880377124064,NA,NA,NA,NA
2023-01-04 17:03:00,467.9,449.8,425.7,60,57,491.2,491.4,490.5,414.8,414.3,415.1,NA,2700,NA,609.4,627.5,608.4,759.7,837.4,805.6,NA,NA,118.7,98.4,358.4,352.4,89.4,NA,76.9,NA,2.01593236872053,NA,5.14421276064427,NA,NA,23.4,43.6,2.7,2,38,9.9,NA,41.6,NA,NA,NA,NA,NA,23,200.7,2456.1,998.5,252.9,NA,NA,NA,244.093925853011,NA,NA,NA,NA
2023-01-04 17:06:00,468.6,449.5,425.4,60,NA,490.75,491.3,NA,414.4,414,414.7,2724,2698,2688,NA,627.7,NA,760,837.5,806.1,NA,123.1,NA,98.1,358.2,352.5,NA,78.1,NA,0.211752249867643,NA,0.195067576982015,5.14228657014477,NA,NA,9.1,43.35,3.6,0.8,38.3,11.4,NA,40.8,NA,NA,NA,NA,NA,9.5,200.67,NA,998.9,253.1,NA,NA,NA,244.858205826156,NA,NA,NA,NA
2023-01-04 17:09:00,468.5,448.5,425.9,60,NA,490.5,490.65,489.75,NA,413.9,414.6,2723,NA,2687,610.8,628.3,609.1,NA,837.6,NA,NA,NA,NA,97.9,359.4,351.9,89.4,78,77,0.141317788376624,1.98571583161996,NA,NA,NA,NA,23.5,43.6,3.1,1.9,39.2,10.5,4.7,41.5,NA,NA,NA,NA,NA,22.9,200.67,NA,998.9,253.1,NA,NA,NA,244.734418025068,NA,NA,NA,NA
2023-01-04 17:12:00,NA,450.3,424.8,60,56.9,491.45,491.7,490.85,414.6,414.1,414.8,2725,2699,2689,610.2,626.6,608.3,759.9,837.2,805.7,112.2,123,NA,96.6,357,353,NA,78.3,76.8,0.146886016451241,1.88065687496612,0.208942749686574,5.1231896121192,NA,NA,15.65,44,3.3,1.6,38.8,12.5,NA,41.8,NA,NA,NA,NA,NA,22.7,200.71,2455.7,998.8,253.5,NA,NA,NA,244.214002764459,NA,NA,NA,NA
2023-01-04 17:15:00,468.5,449.4,427.7,60,57,490.15,490.4,489.6,414.7,414.2,414.9,NA,2700,NA,611.3,628.5,609.9,759.4,837.4,805.9,112.3,123.1,NA,99.8,358.6,350.1,NA,78.1,77.3,0.153157398680491,1.9354489917284,NA,5.18167062055188,NA,NA,23.55,NA,3.1,2,39.3,10.6,4.8,41.4,NA,NA,NA,NA,NA,22.6,200.71,2454.9,998.5,252.8,NA,NA,NA,245.27379906807,NA,NA,NA,NA
2023-01-04 17:18:00,468.3,449.2,426.2,60,56.9,490.5,490.8,489.8,414.6,NA,NA,NA,2699,NA,611.3,627.4,609.3,759.9,837.2,806,NA,123,NA,94.3,358.7,351.7,NA,NA,77,0.176616036736116,1.85064935064937,NA,5.13503391452707,NA,NA,15.65,43.75,3.3,1.7,38.8,12.5,4.6,41.6,NA,NA,NA,NA,NA,22.7,200.64,2457,998.7,253.4,NA,NA,NA,243.626734748103,NA,NA,NA,NA
2023-01-04 17:21:00,NA,447.2,425.6,60,57,490.4,NA,NA,NA,414.1,NA,2724,NA,NA,NA,628.2,609.1,759.8,837.5,805.6,NA,NA,118.6,97,361.2,352.2,NA,77.7,76.9,NA,NA,NA,5.13962295559533,NA,NA,23.6,44,3.1,2.1,39.4,10.6,4.8,41.5,NA,NA,NA,NA,NA,22.8,200.71,2456.6,998.5,252.3,NA,NA,NA,244.358305108735,NA,NA,NA,NA
2023-01-04 17:24:00,468.9,447.9,425.1,60,NA,490.5,491.2,490.2,NA,NA,NA,2725,NA,2688,610.8,627.6,NA,760,837.7,NA,NA,NA,NA,100.3,360.5,353.1,89.55,77.8,76.8,NA,NA,NA,NA,NA,NA,15.5,43.6,3.3,1.7,38.8,12.2,4.7,41.3,NA,NA,NA,NA,NA,22.3,200.71,2456.6,998.5,252.3,NA,NA,NA,246.103651600435,NA,NA,NA,NA
2023-01-04 17:27:00,467.7,449.2,425.3,60,NA,490.45,NA,NA,414.8,414.3,415.1,2726,2700,2690,610.1,627.2,608.4,759.8,837.6,NA,112.2,NA,NA,96.8,359.3,352.9,89.35,78,NA,NA,1.945061494284,0.194904635945996,NA,1.53649167733675,NA,17.05,43.4,3.6,1,38.1,11.1,4.1,40.4,NA,NA,NA,NA,NA,9.5,200.7,2455.2,999.2,253,NA,NA,NA,245.391382728101,NA,NA,NA,NA
2023-01-04 17:30:00,468.3,449.6,424,60,NA,NA,NA,490.4,414.7,414.2,415,2725,NA,NA,610.7,627,607.9,760,837.5,805.5,NA,NA,118.7,94.6,358.3,354.5,NA,78.1,76.6,NA,1.91807542262678,NA,5.11860174781523,NA,NA,23.55,43.55,3.4,1.7,38.6,12.1,4.7,41.2,NA,NA,NA,NA,NA,22.6,NA,2456,998.6,252.3,NA,NA,NA,244.822532123015,NA,NA,NA,NA
2023-01-04 17:33:00,NA,448.3,424.6,60,56.9,489.4,490.45,489.25,414.5,414,414.8,2724,2698,2688,612.2,628,NA,759.8,837.3,805.8,112.3,NA,118.6,96.4,359.5,353.2,89.5,77.9,76.8,0.306549549018455,NA,0.181108943995544,5.13962295559532,NA,NA,NA,43.45,3.7,0.9,37.9,11,4.2,40.6,NA,NA,NA,NA,NA,9.9,200.69,2455.8,998.3,253,NA,NA,NA,245.298504695793,NA,NA,NA,NA
2023-01-04 17:36:00,469.5,447,425.8,60,NA,490.75,492.35,490.9,NA,NA,NA,NA,NA,2689,610.1,626.6,606.7,759.9,837.5,NA,NA,NA,118.7,97.3,361.3,352.1,NA,77.7,76.9,0.423056583818082,1.97461212976022,NA,NA,NA,NA,23.1,43.45,3.1,1.9,38.7,10,4.6,41.2,NA,NA,NA,NA,NA,22.5,200.72,2456.7,998.5,252.8,NA,NA,NA,244.223554096662,NA,NA,NA,NA
2023-01-04 17:39:00,468.6,449.6,428,60,57,490.45,492.25,NA,414.8,414.4,415.1,2727,2702,2691,610.2,NA,NA,759.6,837.1,805.6,112.2,NA,118.6,93.9,358.5,350,NA,78.1,77.3,0.440839358137894,NA,0.18095768374165,5.14090663114516,1.49349263921484,NA,15.55,43.65,3.3,1.8,38.6,12.2,4.7,41.4,NA,NA,NA,NA,NA,22.4,200.72,2456.7,NA,252.8,NA,NA,NA,244.710063735931,NA,NA,NA,NA
2023-01-04 17:42:00,NA,448.8,425.8,60,NA,489.7,491.45,490,414.6,414.1,414.8,2725,2699,2689,NA,628.1,NA,759.9,837.5,805.9,112.3,NA,NA,98.3,359.4,352.3,89.6,78,76.9,0.429740389709769,NA,0.208942749686574,5.14292847334915,NA,NA,23.25,43.3,3.1,2,38.8,10,NA,41.2,NA,NA,NA,NA,NA,22.6,200.65,2456.4,999,252.7,NA,NA,NA,245.195070540532,NA,NA,NA,NA
2023-01-04 17:45:00,NA,449.7,425.5,60,56.9,492.1,494.2,492.7,414.3,413.8,414.5,2723,2698,2687,608.4,625.1,605.7,759.7,837.2,805.5,NA,NA,118.7,96.6,357.2,352,89.6,78.2,NA,0.491918482080105,1.96280991735535,0.195149149707277,5.13236763236764,NA,NA,15.75,43.9,3.4,1.7,38.7,12.2,NA,41.5,NA,NA,NA,NA,NA,22.5,200.65,2456.2,998.9,253.6,NA,NA,NA,244.15554091916,NA,NA,NA,NA
2023-01-04 17:48:00,NA,449.8,425.7,60,57,491.2,493.3,491.65,414.8,414.3,415,2727,2701,2691,609.1,NA,606.4,759.6,837,805.9,112.2,NA,118.6,99.9,358.1,352.6,NA,NA,NA,0.498709223187052,NA,0.208855472013367,5.14880332986473,1.49349263921484,NA,16.85,43.5,3.7,1.1,38.2,11.2,4.1,40.6,NA,NA,NA,NA,NA,9.6,200.66,2456.1,998.3,251.8,NA,NA,NA,244.576072268657,NA,NA,NA,NA
2023-01-04 17:51:00,469.2,449.1,425.3,60,NA,491.2,494.2,492.3,414.5,414,414.7,2726,NA,2690,609.4,625.7,605.7,759.8,837.2,806.3,NA,NA,NA,95,358.8,353,89.45,78.1,76.8,NA,1.97196870925685,0.195067576982015,5.15541130944952,NA,NA,22.85,43.65,3.4,1.8,38.8,12.3,4.7,41.4,NA,NA,NA,NA,NA,21.9,200.56,2456.5,998.5,251.7,NA,NA,NA,244.162731225559,NA,NA,NA,NA
2023-01-04 17:54:00,469.8,449.2,NA,60,NA,490.35,492.9,491.2,NA,NA,414.8,NA,NA,2691,610,626.3,607.6,760.1,837.4,805.6,NA,NA,NA,95.9,358.5,353.2,89.6,NA,NA,0.575657894736839,1.89815065892944,NA,5.11006616453747,NA,NA,16.9,43.5,3.7,0.9,38.2,11.2,4.1,40.8,NA,NA,NA,NA,NA,9.6,200.56,2456.5,NA,251.7,NA,NA,NA,244.006494987804,NA,NA,NA,NA
2023-01-04 17:57:00,469.5,449.1,424.7,60,NA,490.55,493.15,491.5,414.8,414.3,415,2728,2703,2693,610,627.3,607.2,759.5,837.2,805.8,NA,NA,NA,96.9,359.1,354.5,NA,78,76.7,0.569516204790964,2.02764976958524,0.208855472013367,5.16129032258065,1.49253731343283,NA,23.4,43.6,2.9,2.1,38.8,10.2,4.4,41.5,NA,NA,NA,NA,NA,22.2,200.55,2455.9,998.8,253.6,NA,NA,NA,244.285848063523,NA,NA,NA,NA
